LogReader Generated Export

PROPERTIES
Version=2
CLASS Version=5.14_005
Loaded Jars=ClassMCS Command Station(null-5.14-27),5.14.1P005.001_RegularPatch_202502(null-1.0-1.0_20250205140739),5.14.1P005.002_RegularPatch_202502(null-1.0-1.0_20250228145629),5.14.1P005.003_RegularPatch_202503(null-1.0-1.0_20250313103435),5.14.1P005.004_RegularPatch_202505(null-1.0-1.0_20250513173946),5.14.1P005.005_RegularPatch_202506(null-1.0-1.0_20250521100446),5.14.1P005.006_HotFix_202506(null-1.0-1.0_20250605142834),5.14.1P005.007_RegularPatch_202506(null-1.0-1.0_20250618092714),CLASS MCS 5.14 ServicePack(null-5.14 001-24),CLASS MCS 5.14 ServicePack(null-5.14 002-1),CLASS MCS 5.14 CommandStation(null-5.14 003-24),CLASS MCS 5.14 ServicePack(null-5.14 003-5),CLASS MCS 5.14 ServicePack(null-5.14 004-4),CLASS MCS 5.14 ServicePack(null-5.14 005-5),classlgmcs(null-1.0-1.0_20250217152123),ClassMCS(null-5.14-27),ClassMCS open source library(null-5.14-27),itext(null-1.4.6-UNKNOWN),JCommon(null-1.0.6-UNKNOWN),JFreeChart(null-1.0.3-UNKNOWN),Oracle JDBC(null-Oracle JDBC Driver version - 19.23.0.0.0-UNKNOWN),Oracle JDBC(null-Oracle JDBC Driver version - 19.0.0.0.0-UNKNOWN),
Time Zone=America/New_York
Export Type=Hexadecimal
Mark Count=0

MARKS

HEADERS
"Category","LevelID","SystemDate","DeviceID","SourceID","TrackingID","AsciiData","MessageName","MethodID","LogParserClassName","BinaryData","NumericalTimeStamp"
"Debug","8","22-Aug-2025 10:21:26:227","","CarrierServer:ORBWorkerThread-74","PTAJFP000124","Publishing Event: theSubject=carrier.movement.jobCompleted.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=true,jobLateProcessed=false,needsReroute=false,moveStatus=NoMove,itineraryId=,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-117,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),arrivalTime=22-Aug-2025 10:21:26:197,requestor=,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(,,),assignedDestinationId=,bufferedDestinationId=,bufferedFlag=false,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:26:227), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872486227"
"Debug","8","22-Aug-2025 10:21:26:227","","CarrierServer:ORBWorkerThread-74","PTAJFP000124","Publishing Event: theSubject=carrier.movement.completed.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=true,jobLateProcessed=false,needsReroute=false,moveStatus=NoMove,itineraryId=,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-117,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),arrivalTime=22-Aug-2025 10:21:26:197,requestor=,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(,,),assignedDestinationId=,bufferedDestinationId=,bufferedFlag=false,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:26:227), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872486227"
"Debug","8","22-Aug-2025 10:21:26:227","","CarrierServer:ORBWorkerThread-77","PTAJFP000124","Publishing Event: theSubject=carrier.movement.dataChanged.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Requested,itineraryId=,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-117,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),arrivalTime=22-Aug-2025 10:21:26:197,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),assignedDestinationId=,bufferedDestinationId=J1FCNV13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:26:224), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872486227"
"Debug","6","22-Aug-2025 10:21:26:226","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):ORBWorkerThread-47","PTAJFP000124","Unreserve location for carrier: PTAJFP000124","debug","Device.unreserveLocation","","","1755872486226"
"Debug","5","22-Aug-2025 10:21:26:225","MesServer_J1F","MesServer_J1F:CarrierLocUpdateListenerMCSEventThreadPool-5","PTAJFP000124","[CVNT] ReportTransferComplete >> LGMoveCompleteEvent theSubject=device.moveMoveComplete.J1FCNV13301 DeviceId=J1FCNV13301 : carrier=PTAJFP000124, current=J1FCNV13301-CP0C01/, from=J1FCNV13301-CP0C01, to=J1FCNV13301-CP0C01, result=0","debug","ReportTransferComplete.processEvent","","","1755872486225"
"Debug","5","22-Aug-2025 10:21:26:225","","TravelAgentServer:TravelAgentServer.unbook-PTAJFP000124","PTAJFP000124","Unreserving Itinerary for Carrier: PTAJFP000124","debug","TravelAgentServer.unbook","","","1755872486225"
"Debug","6","22-Aug-2025 10:21:26:225","J1FSTO13301","DeviceServer(1F_Formation_N_2nd_Stocker_02_Server):ORBWorkerThread-38","PTAJFP000124","Unreserve location for carrier: PTAJFP000124","debug","Device.unreserveLocation","","","1755872486225"
"Debug","7","22-Aug-2025 10:21:26:224","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Cancelling... PTAJFP000124:J1FCNV13301:J1FCNV13301-CP0C01-- J1FCNV13301:J1FCNV13301-CP0C01 - reg : J1FCNV13301","Debug","LGCnvSEM.transferCompleted","","","1755872486224"
"Debug","7","22-Aug-2025 10:21:26:224","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","PTAJFP000124:J1FCNV13301:J1FCNV13301-CP0C01-- J1FCNV13301:J1FCNV13301-CP0C01 - reg : J1FCNV13301","Debug","LGCnvSEM.transferCompleted","","","1755872486224"
"Debug","7","22-Aug-2025 10:21:26:224","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","theSubject=device.moveMoveComplete.J1FCNV13301 DeviceId=J1FCNV13301 : carrier=PTAJFP000124, current=J1FCNV13301-CP0C01/, from=J1FCNV13301-CP0C01, to=J1FCNV13301-CP0C01, result=0","Debug","LGCnvSEM.transferCompleted","","","1755872486224"
"Debug","9","22-Aug-2025 10:21:26:224","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","","statistical data for the carrier PTAJFP000124 are gathered trigger is 0","debug","LGCnvSEM.fireLGMoveStatisticalDataStatisticTrigger","","","1755872486224"
"Info","5","22-Aug-2025 10:21:26:223","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","WorkIemInfo : WorkItem
  State:       Waitout
  Carrier:     PTAJFP000124
  Source:      J1FCNV13301-CP0C01
  Next:        J1FCNV13301-CP0C01
  Priority:    50
  Interface:   
  Itinerary:   J1FSTO13301.J1FCNV13301.2
  Comment:     Carrier Waiting for Manual Removal
","info","LGCnvSEM.transferCompleted","","","1755872486223"
"Debug","7","22-Aug-2025 10:21:26:223","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","workItemByCommandId is null. so getWorkItem(carrierId)","Debug","LGCnvSEM.transferCompleted","","","1755872486223"
"Debug","5","22-Aug-2025 10:21:26:223","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","commandId : 304, carrierId : PTAJFP000124, equipmentAddress : J1FCNV13301-CP0C01, resultCode : 0","Debug","LGCnvSEM.transferCompleted","","","1755872486223"
"Com","1","22-Aug-2025 10:21:26:223","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","","--> Event Report Send CEID:107 - TransferCompleted  CarrierID: PTAJFP000124, Loc : J1FCNV13301-CP0C01, Result : 0","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b0000000085b30103a9020000a902006b01010102a902000901044103333034410c5054414a465030303031323441124a3146434e5631333330312d435030433031a9020000","1755872486223"
"Debug","8","22-Aug-2025 10:21:26:223","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super1 Event Report Send CEID:107 - TransferCompleted  CarrierID: PTAJFP000124, Loc : J1FCNV13301-CP0C01, Result : 0","DEBUG","COMLogParser.parseComLog","","","1755872486223"
"Info","9","22-Aug-2025 10:21:26:223","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super Event Report Send CEID:107 - TransferCompleted  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1755872486223"
"Debug","9","22-Aug-2025 10:21:26:200","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.manual.PTAJFP000124) to 3 Subscribers.","debug","EventPublisher.publishEvent","","","1755872486200"
"Debug","9","22-Aug-2025 10:21:26:200","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.manual.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1755872486200"
"Debug","8","22-Aug-2025 10:21:26:199","","CarrierServer:ORBWorkerThread-43","PTAJFP000124","Publishing Event: theSubject=carrier.movement.manual.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=ManualMove,itineraryId=J1FSTO13301.J1FCNV13301.2,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-117,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),arrivalTime=22-Aug-2025 10:21:26:197,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),assignedDestinationId=,bufferedDestinationId=J1FCNV13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:26:199), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872486199"
"Debug","9","22-Aug-2025 10:21:26:198","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.completed.PTAJFP000124) to 3 Subscribers.","debug","EventPublisher.publishEvent","","","1755872486198"
"Debug","9","22-Aug-2025 10:21:26:198","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.completed.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1755872486198"
"Debug","9","22-Aug-2025 10:21:26:198","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1755872486198"
"Debug","9","22-Aug-2025 10:21:26:198","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.locationUpdated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1755872486198"
"Debug","7","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Device: J1FCNV13301 adding carrier: PTAJFP000124 at location: J1FCNV13301-CP0C01","debug","LGCnvSEM.addCarrier","","","1755872486197"
"Debug","7","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Removing carrier: PTAJFP000124 from location: J1FCNV13301-117","debug","Device.removeCarrier","","","1755872486197"
"Debug","7","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Removing carrier: PTAJFP000124 from location: J1FCNV13301-CP0C01","debug","Device.removeCarrier","","","1755872486197"
"Debug","7","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Removing carrier: PTAJFP000124 from location: D_PTT01","debug","Device.removeCarrier","","","1755872486197"
"Debug","5","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","Removing carrier: PTAJFP000124","debug","Device.removeCarrier","","","1755872486197"
"Debug","7","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","","carrierId : PTAJFP000124, equipmentAddress : J1FCNV13301-CP0C01, carrierZoneName : ","Debug","LGCnvSEM.carrierWaitOut","","","1755872486197"
"Com","1","22-Aug-2025 10:21:26:197","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","","--> Event Report Send CEID:159 - CarrierWaitOut  CarrierID: PTAJFP000124, loc : J1FCNV13301-CP0C01","commessage","SecsProtocolLogger.logMessage","classlgmcs.device.mcs.storage.lgcnvSEM.ComLogParser","0001860b0000000085b20103a9020000a902009f01010102a90200120102410c5054414a465030303031323441124a3146434e5631333330312d435030433031","1755872486197"
"Debug","8","22-Aug-2025 10:21:26:197","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super1 Event Report Send CEID:159 - CarrierWaitOut  CarrierID: PTAJFP000124, loc : J1FCNV13301-CP0C01","DEBUG","COMLogParser.parseComLog","","","1755872486197"
"Info","9","22-Aug-2025 10:21:26:197","","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):HsmsRecv/10.228.115.223:30059","",">>> super Event Report Send CEID:159 - CarrierWaitOut  CarrierID: PTAJFP000124","INFO","COMLogParser.parseComLog","","","1755872486197"
"Debug","8","22-Aug-2025 10:21:26:197","","CarrierServer:ORBWorkerThread-76","PTAJFP000124","Publishing Event: theSubject=carrier.movement.completed.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=MovePending,itineraryId=J1FSTO13301.J1FCNV13301.2,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-117,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),arrivalTime=22-Aug-2025 10:21:26:197,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),assignedDestinationId=,bufferedDestinationId=J1FCNV13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:26:197), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872486197"
"Debug","8","22-Aug-2025 10:21:26:197","","CarrierServer:ORBWorkerThread-76","PTAJFP000124","Publishing Event: theSubject=carrier.movement.locationUpdated.PTAJFP000124, CarrierData=(id=PTAJFP000124,batchId=,idStatus=Trusted,errorReason=,jobId=1755872324764,previousStartedJobId=1755872324764,deadlineProcessed=false,jobLateProcessed=false,needsReroute=false,moveStatus=Moving,itineraryId=J1FSTO13301.J1FCNV13301.2,updateItineraryId=,previousLocationInfo=(J1FCNV13301,J1FCNV13301-117,),currentLocationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),arrivalTime=22-Aug-2025 10:21:26:197,requestor=AUTO,moveRequestorType=ExternalRequest,moveRequestReason=,requestTime=22-Aug-2025 10:18:44:764,requestedTypeOfMove=Normal,priority=50,autoCancelCriteria=,deadlineTime=0,sourceLocationInfo=(J1FSTO13301,D_PTT01,J1FSTO13301-10601),originalLocationInfo=(,,),requestedDestinationInfo=(J1FCNV13301,J1FCNV13301-CP0C01,),assignedDestinationId=,bufferedDestinationId=J1FCNV13301,bufferedFlag=true,alternateDestinationId=,alternateReturnCriteria=Default,intermediateDestinationId=,createTime=28-Jun-2025 13:13:20:788,type=FULL,subTypeAttributes=,idInformation=,idPrefix=,capacity=0,emptyFlag=true,comments=,loopId=,useCount=0,cleanCount=0,lastCleanTime=28-Jun-2025 13:13:20:788,preferredExitLocationInfo=(,,),preferredEnterLocationInfo=(,,),requestedDeliveryTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartTime=31-Dec-1969 19:00:00:000,requestedDeliveryStartSetTime=31-Dec-1969 19:00:00:000,moveStatusTime=22-Aug-2025 10:21:24:639), CustomPropertyInfoList=[(CHANGE_DIRECTION_REINPUT_FLAG,),(PROCESS_GROUP_CODE,),(TO_EQP_WINDING_DIRECTION,),(NEXT_EQUIPMENT_GROUP_CODE,),(PRIO,50),(PLT_STATUS,0),(NEXT_EQUIPMENT_ID,),(EQUIPMENT_GROUP_CODE,),(TRANSFER_CREATE_TYPE,R),(CMD_CD,HPTAJFP0001240822101844),(ROLL_NOT_COATED_SIDE,),(MATERIALCODE,),(LOT_ID,T1F007976),(NEXT_PROCESS_GROUP_CODE,FORM_PACK),(TO_EQUIPMENT_NOT_COATED_SIDE,),(ROLL_WINDING_DIRECTION,),(CRANEID,J1FSTO13301-101),(OUTTIME,20250829092553),(OPER,B2000),(QUERYSENT,TRUE),(COMMAND_TEXT,),(ERROR_DURABLE_FLAG,N),(SecondParentId,)]","debug","Carrier.publishCarrierEvent","","","1755872486197"
"Debug","7","22-Aug-2025 10:21:24:642","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124",">>>2. carrierMoved - 1. reportedLoc : J1FCNV13301-117 2. oldLoc : J1FCNV13301-306 3. carrier Loc : J1FCNV13301/J1FCNV13301-117 4. carrier oldLoc : J1FCNV13301/J1FCNV13301-306","debug","LGCnvSEM.carrierMoved","","","1755872484642"
"Debug","9","22-Aug-2025 10:21:24:641","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Sending MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124) to 6 Subscribers.","debug","EventPublisher.publishEvent","","","1755872484641"
"Debug","9","22-Aug-2025 10:21:24:641","","EventBrokerServer:EventBrokerServer-EventProcessorThread","","Received MCSEvent with Subject(carrier.movement.initiated.PTAJFP000124).","debug","EventPublisher.publishEvent","","","1755872484641"
"Debug","7","22-Aug-2025 10:21:24:641","J1FCNV13301","DeviceServer(1F_Formation_N_2nd_Conveyor_01_Server):EventReportThreadP-J1FCNV13301","PTAJFP000124","carrier Moving From : J1FSTO13301-401 TO : J1FCNV13301-117","debug","LGCnvSEM.carrierMoved","","","1755872484641"
